airport-id,airport-name,latitude,longitude
VGD,VOLOGDA,59.2817,39.9467
VGO,Vigo,42.2291,-8.6275
VGT,NORTH LAS VEGAS,36.2106,-115.1944
VGZ,Mocoa,2.1667,-75.6667
VHC,Saurimo,-9.689,20.4308
VHM,Vilhelmina,64.5981,16.8397
VHY,VICHY/CHARMEIL,46.1717,3.4042
VIC,VICENZA,45.5717,11.5269
VIE,Vienna,48.1103,16.5697
VIG,El Vigia                                ,8.6419,-71.6853
VII,Vinh City,18.7304,105.6758
VIJ,Virgin Gorda,18.4481,-64.4286
VIK,Kavik,69.66,-146.88
VIL,Dakhla,23.7217,-15.9333
VIN,Vinnytsia,49.242,28.6142
VIS,Visalia,36.3187,-119.3929
VIT,Vitoria,42.8828,-2.7245
VIX,Vitoria,-20.2581,-40.2864
VKG,Rachgia,9.9497,105.1337
VKO,Moscow Vnukovo International Apt,55.6,37.2733
VKT,Vorkuta,67.4883,63.9917
VLC,Valencia,39.4893,-0.4816
VLD,Valdosta Regional Apt,30.7825,-83.2767
VLG,Villa Gesell,-37.2347,-57.0233
VLI,Port Vila,-17.6993,168.3198
VLL,Valladolid,41.706,-4.8519
VLM,VILLAMONTES/TCNL. RAFAEL PABON,-21.2536,-63.4058
VLN,Valencia,10.15,-67.923
VLQ,TULUA - FARFAN,4.0964,-76.2236
VLR,VALLENAR,-28.6,-70.7667
VLS,Valesdir,-16.7961,168.1769
VLV,Valera,9.35,-70.6167
VLY,Anglesey,53.2481,-4.5353
VME,Villa Mercedes,-33.7251,-65.3781
VMU,  Baimuru,-7.483,144.8
VNE,VANNES/MEUCON,47.7192,-2.7233
VNO,Vilnius,54.6371,25.2878
VNS,Varanasi,25.4514,82.8586
VNT,Ventspils,57.3578,21.5442
VNX,Vilankulos,-22.0167,35.3167
VNY,VAN NUYS AIRPORT,34.2098,-118.49
VOG,Volgograd,48.7817,44.3467
VOK,CAMP DOUGLAS/VOLK FLD,43.939,-90.2534
VOL,Volos,39.2194,22.7944
VOT,VOTUPORANGA,-20.4233,-49.9881
VOZ,Voronezh,51.815,39.23
VPE,Ondjiva,-17.0435,15.6838
VPG,Vipingo,-3.8599,39.787
VPN,  Vopnafj�r�ur,65.7206,-14.8506
VPS,Valparaiso Fort Walton Beach Apt,30.4833,-86.5253
VPY,Chimoio                                 ,-19.1485,33.4295
VQQ,JACKSONVILLE CECIL FLD,30.2187,-81.8767
VQS,Vieques                                 ,18.1348,-65.4936
VRA,Varadero Juan Gualberto Gomez Apt,23.0344,-81.4353
VRB,VERO BEACH MUNI,27.6556,-80.4179
VRC,Virac,13.5772,124.2164
VRK,VARKAUS,62.1711,27.8686
VRN,Verona Villafranca Airport,45.3964,10.8881
VRU,VRYBURG,-26.9667,24.7333
VRY,  V�r�y,67.6894,12.6819
VSA,Villahermosa                            ,17.997,-92.8148
VSE,VISEU,40.7255,-7.889
VSG,Luhansk                                 ,48.4181,39.3761
VST,Stockholm Vasteras Apt,59.5894,16.6336
VTB,VITEBSK,55.1264,30.3517
VTE,Vientiane,17.9883,102.5633
VTG,VUNGTAU,10.3741,107.0915
VTN,VALENTINE / MILLER FIELD,42.8578,-100.5475
VTU,Las Tunas,20.9878,-76.9358
VTZ,Vishakhapatnam,17.7211,83.2247
VUJ,ALBEMARLE / STANLEY COUNTY,35.4167,-80.1508
VUP,Valledupar,10.435,-73.2494
VUS,Veliky Ustyug,60.767,46.317
VVC,Villavicencio,4.1681,-73.6133
VVI,Santa Cruz Viru Viru International Apt  ,-17.6447,-63.1353
VVO,Vladivostok,43.3983,132.1467
VVZ,Illizi                                  ,26.7236,8.6178
VXC,Lichinga                                ,-13.2833,35.25
VXE,Sao Vicente Island,16.8339,-25.0567
VXO,Vaxjo,56.9303,14.7289
VYS,PERU,41.3519,-89.1531
WAA,Wales,65.6226,-168.0949
WAE,Wadi al Dawaser,20.5042,45.1989
WAG,Wanganui,-39.9622,175.0253
WAI,  Antsohihy,-14.8987,47.9939
WAL,WALLOPS FLIGHT FACILITY NASA,37.9402,-75.4664
WAM,  Ambatondrazaka,-17.8,48.433
WAQ,  Antsalova,-18.7,44.617
WAT,Waterford,52.1872,-7.087
WAW,Warsaw,52.1658,20.9671
WAX,ZWARA,32.98,12.015
WBB,Stebbins                                ,63.516,-162.278
WBG,SCHLESWIG,54.4567,9.5164
WBM,Wapenamanda,-5.6433,143.8954
WBQ,Beaver                                  ,66.3622,-147.4065
WCA,CASTRO/GAMBOA,-42.485,-73.7722
WCH,CHAITEN,-42.9222,-72.695
WDB,PRETORIA/WONDERBOOM,-25.65,28.2167
WDH,Windhoek Hosea Kutako International,-22.48,17.4708
WDR,WINDER-BARROW AIRPORT,33.9828,-83.6673
WEF,Weifang,36.6467,119.1186
WEH,Weihai,37.1883,122.23
WEI,Weipa,-12.68,141.9242
WFD,MANCHESTER WOODFORD,53.3381,-2.1489
WFI,  Fianarantsoa,-21.4416,47.1117
WFK,FRENCHVILLE NORT.AROOSTOOK REG,47.2856,-68.3128
WGA,Wagga Wagga,-35.165,147.4667
WGC,WARANGAL,17.9144,79.6022
WGE,WALGETT,-30.0331,148.1181
WGP,Waingapu,-9.6681,120.2989
WGT,WANGARATA,-36.4175,146.3056
WHF,WADI HALFA,21.8028,31.522
WHK,Whakatane,-37.9206,176.9142
WIC,Wick,58.4589,-3.0931
WIE,WIESBADEN - ERBENHEIM,50.05,8.325
WIL,Nairobi Wilson Apt                      ,-1.3213,36.815
WIN,Winton,-22.3667,143.0831
WJA,Woja,7.4507,168.5501
WJF,LANCASTER,34.7411,-118.2186
WJR,Wajir,1.7332,40.0916
WJU,Won-ju,37.4381,127.9603
WKA,  Wanaka,-44.7222,169.2456
WKB,WARRACKNABEAL,-36.3225,142.4181
WKF,WATERKLOOF,-25.8283,28.2217
WKJ,Wakkanai,45.4041,141.8009
WKK,Aleknagik,59.2826,-158.6177
WLG,Wellington,-41.3272,174.8053
WLH,Walaha,-15.412,167.691
WLK,Selawik,66.6001,-159.9858
WLS,Wallis Island,-13.2383,-176.1989
WMB,WARRNAMBOOL,-38.2961,142.4447
WMC,WINNEMUCCA,40.8966,-117.8059
WME,MT. KEITH,-27.2867,120.555
WMI,  Modlin,52.4511,20.6519
WMN,Maroantsetra                            ,-15.4367,49.6883
WMO,White Mountain,64.6892,-163.4127
WMR,Mananara Avaratra                       ,-16.1639,49.7738
WMX,Wamena,-4.0975,138.9514
WNA,Napakiak,60.6903,-161.9785
WNH,Wenshan,23.373,104.249
WNN,Wunnummin Lake,52.8944,-89.2889
WNP,Naga,13.5811,123.262
WNR,Windorah,-25.4133,142.6667
WNS,NAWABSHAH,26.2194,68.3901
WNZ,Wenzhou,27.9122,120.8519
WOE,WOENSDRECHT AB,51.4497,4.3433
WOL,WOLLONGONG,-34.5617,150.7883
WPA,PUERTO AYSEN/CABO1 JUAN ROMAN,-45.4,-72.6667
WPC,PINCHER CREEK,49.5206,-113.9917
WPM,  Wipim,-8.783,142.867
WPR,PORVENIR/CAPITAN FUENTES MART.,-53.25,-70.3333
WPU,PUERTO WILLIAMS/GUARD.ZANARTU,-54.9281,-67.6328
WRB,MACON/ROBINS AFB,32.64,-83.5917
WRE,Whangarei,-35.7703,174.365
WRG,Wrangell,56.4861,-132.37
WRI,MC GUIRE AFB,40.0154,-74.5936
WRL,Worland,43.9657,-107.9508
WRO,Wroclaw,51.1027,16.8858
WRY,Westray,59.35,-2.933
WSN,South Naknek,58.7021,-157.0026
WST,  Westerly,41.3496,-71.8034
WSX,Westsound,48.6179,-122.9527
WSZ,Westport,-41.7381,171.5808
WTD,WEST END,26.6833,-78.9833
WTE,XXX,9.45,170.0333
WTK,Noatak,67.5611,-162.9804
WTL,Tuntutuliak,60.3353,-162.667
WTN,WADDINGTON,53.1667,-0.5167
WTO,XXX,10.1667,166.0333
WTP,  Woitape,-8.533,147.25
WTS,  Tsiroanomandidy,-18.75,46.05
WUA,Wuhai,39.79,106.79
WUH,Wuhan                                   ,30.785,114.21
WUN,WILUNA,-26.63,120.22
WUS,Wuyishan                                ,27.7008,117.9994
WUU,WAU,7.7257,27.9749
WUX,Wuxi                                    ,31.4944,120.4294
WUZ,Wuzhou,23.4567,111.2481
WVB,Walvis Bay                              ,-22.9799,14.6453
WWK,Wewak,-3.5834,143.6671
WWP,Whale Pass,56.1163,-133.1217
WWT,Newtok                                  ,60.9391,-164.6413
WWY,WEST WYALONG,-33.9392,147.1936
WXN,Wanzhou,30.8361,108.4056
WYA,Whyalla,-33.0583,137.5156
WYN,WYNDHAM,-15.5117,128.1533
WYS,West Yellowstone,44.6883,-111.1175
XAC,ARCACHON LA TESTE DE BUCH,44.5819,-1.1147
XAP,Chapeco                                 ,-27.1336,-52.6611
XAS,ALES/DEAUX,44.0728,4.1431
XBE,Bearskin Lake,53.9664,-91.0264
XBJ,Birjand                                 ,32.8981,59.2661
XBQ,BLOIS/LE BREUIL,47.6797,1.2058
XCB,CAMBRAI/EPINOY,50.2192,3.1522
XCD,CHALON/CHAMPFORGEUIL,46.8283,-4.8169
XCH,Christmas Island,-10.45,105.69
XCR,Paris Chalons-Vatry Airport,48.7733,4.2061
XCZ,CHARLEVILLE/MEZIERES,49.785,4.6428
XDB,XXX,50.6333,3.0667
XDS,Ottawa Rail CA,45.415,-75.651
XEQ,Tasiuasaq,60.1936,-44.8114
XFA,Lille Rail Stn,50.6325,3.0583
XFN,Xiangyang,32.1506,112.2908
XFV,BRANTFORD,43.1314,-80.3425
XFW,Hamburg Finkenwerder                    ,53.5354,9.8355
XGG,GOROM GOROM,14.45,-0.2333
XGR,Kangiqsualujjuaq                        ,58.7117,-65.9933
XHK,Valence Rail FR,44.93,4.9
XIC,Xichang,27.985,102.18
XIL,Xilinhot,43.9156,115.9639
XIY,Xi'an Xianyang Apt                      ,34.445,108.75
XIZ,Reims Rail Stn,49.3,4.0333
XJD,AL UDAID AIR BASE,25.1323,51.3088
XKH,Xieng Khouang,19.3,103.3667
XKS,Kasabonika                              ,53.5247,-88.6428
XLB,LAC BROCHET,58.6175,-101.4689
XLS,SAINT LOUIS,16.0497,-16.4611
XLW,LEMWERDER,53.1427,8.6235
XMF,MONTBELIARD/COURCELLES,47.4867,6.7914
XMH,Manihi                                  ,-14.4375,-146.0708
XMN,Xiamen                                  ,24.5433,118.125
XMR,CAPE CANAVERAL/AFS,28.4675,-80.5668
XMS,Macas                                   ,-2.2989,-78.1208
XMU,MOULINS/MONTBEUGNY,46.5344,3.4217
XMY,  Yam Island,-9.9011,142.7756
XNA,Fayetteville Northwest Arkansas Reg Apt ,36.2819,-94.3068
XNN,Xining,36.5275,102.0428
XNV,NEVATIM AB,31.2083,35.0123
XOG,ORANGE,44.14,4.8686
XOP,Poitiers Rail (FR),46.58,0.3
XOZ,Doha Free Zone,25.25,51.5
XPG,Paris-Gare du Nord Rail Stn FR,48.88,2.35
XPJ,XXX,45.6333,-0.75
XPK,PUKATAWAGAN,55.7489,-101.2664
XPP,POPLAR RIVER,53,-97.2667
XQC,BALAD SOUTHEAST AIRFIELD,33.9402,44.3616
XQP,Quepos                                  ,9.4432,-84.1298
XQU,  Qualicum Beach,49.3372,-124.3939
XRF,XXX,47.0667,3
XRY,Jerez                                   ,36.7446,-6.0601
XSB,Sir Bani Yas Island,24.3333,52.6
XSC,South Caicos,21.5158,-71.5285
XSH,Tours Rail FR,47.39,0.68
XSI,SOUTH INDIAN LAKE,56.7928,-98.9072
XSP,SINGAPORE/SELETAR,1.4169,103.8677
XSU,SAUMUR/ST. FLORENT,47.2567,-0.1136
XTG,Thargomindah                            ,-27.9883,143.81
XTL,TADOULE LAKE,58.7061,-98.5122
XTV,TIKRIT/AL SAHRA AAF,34.6732,43.543
XUZ,Xuzhou,34.2881,117.1714
XVN,VERDUN/LE ROZELIER,49.1222,5.4708
XVW,WOLVERHAMPTON,52.5175,-2.2594
XWG,Strasbourg Rail Stn,48.5844,7.7486
XXO,TITUSVILLE/NASA SHUTTLE LDGFAC,28.615,-80.695
XXX,SIOUX NARROWS,49.39,-93.9953
XYA,  Yandina,-9.083,159.217
XYD,XXX,46.2353,5.1517
XYT,TOULOUSE MONTAUDRAN,43.5767,1.475
XZI,Metz TGV Station,49.1203,6.1778
XZN,XXX,46.4,5.8333
XZV,Toulon TGV Station FR,43.11,5.93
YAA,Anahim Lake,52.4525,-125.3033
YAB,Arctic Bay,73.0053,-85.0331
YAC,Cat Lake                                ,51.7272,-91.8244
YAD,KATTINIQ/DONALDSON,53.5717,-76.1964
YAG,Fort Frances                            ,48.6542,-93.4397
YAH,LA GRANDE 3,53.7544,-73.6739
YAI,CHILLAN/BERNARDO OHIGGINS,-36.5828,-72.0317
YAJ,  Lyall Harbour,48.8,-123.2
YAK,Yakutat,59.5033,-139.6602
YAM,Sault Ste Marie                         ,46.485,-84.5094
YAO,YAOUNDE,3.8321,11.5216
YAP,Yap,9.4989,138.0825
YAT,Attawapiskat,52.9275,-82.4319
YAV,Miner's Bay,48.867,-123.3
YAW,HALIFAX SHEARWATER,44.6397,-63.4994
YAX,Angling Lake,53.25,-89.567
YAY,St Anthony                              ,51.3975,-56.0831
YAZ,TOFINO,49.0822,-125.7725
YBB,Pelly Bay                               ,68.5344,-89.8081
YBC,Baie Comeau,49.1325,-68.2044
YBE,URANIUM CITY,59.5617,-108.4786
YBF,BONNYVILLE,54.3042,-110.7436
YBG,Bagotville                              ,48.3306,-70.9964
YBI,  Black Tickle,53.4694,-55.785
YBK,Baker Lake                              ,64.2989,-96.0778
YBL,Campbell River Municipal Apt,49.9508,-125.2708
YBP,Yibin,28.817,104.533
YBR,BRANDON MUNICIPAL,49.9097,-99.9508
YBT,BROCHET,57.8894,-101.6792
YBV,BERENS RIVER,52.3589,-97.0183
YBW,Bedwell Harbor,48.75,-123.233
YBX,Blanc Sablon,51.4436,-57.1853
YCB,Cambridge Bay,69.1081,-105.1383
YCC,CORNWALL REGIONAL,45.0925,-74.5683
YCD,Nanaimo Cassidy Apt,49.0522,-123.8703
YCE,CENTRALIA/HURON AIRPARK,43.2856,-81.5083
YCG,Castlegar,49.2964,-117.6325
YCH,MIRAMICHI,47.0078,-65.4492
YCK,Colville Lake,67.033,-126.083
YCL,Charlo,47.9908,-66.3303
YCN,COCHRANE,49.1056,-81.0136
YCO,Kugluktuk Coppermine                    ,67.8167,-115.1439
YCR,CROSS LAKE,54.61,-97.7606
YCS,Chesterfield Inlet                      ,63.3469,-90.7311
YCU,Yuncheng,35.1833,111.05
YCW,CHILLIWACK,49.1528,-121.9389
YCY,Clyde River                             ,70.4861,-68.5167
YDA,DAWSON CITY,64.0431,-139.1278
YDB,BURWASH,61.3711,-139.0406
YDF,Deer Lake                               ,49.2108,-57.3914
YDL,DEASE LAKE,58.4222,-130.0322
YDN,DAUPHIN LTC W.G.(BILLY)BARKER,51.1008,-100.0525
YDP,Nain,56.55,-61.683
YDQ,Dawson Creek                            ,55.7423,-120.183
YDS,Desolation Sound                        ,50.333,-125
YDV,BLOODVEIN RIVER,51.7833,-96.7
YEC,YECHON,36.6317,128.3551
YEE,MIDLAND HURONIA,44.6833,-79.9283
YEG,Edmonton International Apt,53.3097,-113.5797
YEI,Bursa                                   ,40.2552,29.5626
YEK,Arviat,61.0942,-94.0708
YEL,ELLIOT LAKE MUNICIPAL,46.3514,-82.5614
YEM,MANITOWANING MANITOULIN EAST M,45.8428,-81.8581
YEO,YEOVILTON,51.01,-2.6383
YER,Fort Severn                             ,56.0189,-87.6764
YES,Yasouj,30.68,50.55
YET,EDSON,53.5789,-116.465
YEU,EUREKA,79.9947,-85.8142
YEV,Inuvik,68.3042,-133.4828
YFA,Fort Albany                             ,52.2033,-81.6958
YFB,Iqaluit,63.7564,-68.5558
YFC,Fredericton,45.8681,-66.5356
YFH,Fort Hope,51.5614,-87.9069
YFJ,Snare Lake                              ,64.19,-114.08
YFO,Flin Flon                               ,54.6781,-101.6817
YFR,FORT RESOLUTION,61.1808,-113.6897
YFS,Fort Simpson,61.7602,-121.2365
YFX,Fox Harbour                             ,52.3728,-55.6739
YGB,TEXADA GILLIES BAY,49.6942,-124.5178
YGG,Ganges Harbor                           ,48.85,-123.5
YGH,Fort Good Hope                          ,66.2408,-128.6508
YGJ,Yonago,35.4923,133.2365
YGK,Kingston Norman Rogers Apt,44.2253,-76.5969
YGL,La Grande                               ,53.6253,-77.7042
YGM,GIMLI INDUSTRIAL PARK AIRPORT,50.6281,-97.0433
YGN,  Greenway Sound,50.85,-126.85
YGO,GODS LAKE NARROWS,54.5589,-94.4914
YGP,Gaspe,48.7753,-64.4786
YGQ,Geraldton                               ,49.7783,-86.9394
YGR,Iles de la Madeleine                    ,47.4247,-61.7781
YGT,Igloolik                                ,69.3647,-81.8161
YGV,Havre St Pierre                         ,50.2819,-63.6114
YGW,Kuujjuarapik                            ,55.2819,-77.7653
YGX,Gillam                                  ,56.3575,-94.7106
YGZ,Grise Fiord,76.4261,-82.9092
YHA,Port Hope Simpson                       ,52.533,-56.283
YHD,Dryden,49.8317,-92.7442
YHE,HOPE,49.3667,-121.4833
YHG,Charlottetown,52.7647,-56.1094
YHH,Campbell River Harbor SPB               ,49.9464,-125.266
YHI,Ulukhaktok                              ,70.7628,-117.8061
YHK,Gjoa Haven                              ,68.6356,-95.8503
YHM,Toronto John C Munro Hamilton           ,43.1736,-79.935
YHO,Hopedale                                ,55.45,-60.233
YHP,Poplar Hill,52.1133,-94.2555
YHR,Chevery                                 ,50.4689,-59.6367
YHS,  Sechelt,49.4833,-123.7667
YHU,Montreal St Hubert Apt                  ,45.5175,-73.4169
YHY,Hay River,60.8397,-115.7764
YHZ,Halifax Stanfield International Apt     ,44.8808,-63.5086
YIB,ATIKOKAN MUNI,48.7739,-91.6386
YIE,Aershan,47.3,119.88
YIF,Pakuashipi                              ,51.2117,-58.6583
YIH,Yichang,30.671,111.441
YIK,Ivujivik                                ,62.4173,-77.9253
YIN,Yining,43.9558,81.3303
YIO,Pond Inlet                              ,72.6833,-77.9667
YIP,DETROIT/WILLOW RUN,42.2047,-83.5303
YIV,ISLAND LAKE,53.8572,-94.6536
YIW,Yiwu,29.3447,120.0322
YJN,ST-JEAN,45.2944,-73.2811
YJT,Stephenville,48.545,-58.55
YKA,Kamloops,50.7022,-120.4444
YKF,Kitchener/Waterloo,43.4608,-80.3786
YKG,Kangirsuk                               ,60.0272,-69.9992
YKL,Schefferville                           ,54.8053,-66.8053
YKM,Yakima Air Terminal,46.5682,-120.5441
YKQ,Waskaganish                             ,51.4736,-78.7581
YKS,Yakutsk,62.0933,129.7717
YKT,Klemtu,52.6,-128.517
YKU,Chisasibi,53.8056,-78.9169
YKX,KIRKLAND,48.2103,-79.9814
YKZ,TORONTO BUTTONVILLE MUNI,43.8622,-79.37
YLB,LAC LA BICHE,54.7703,-112.0317
YLC,Kimmirut/Lake Harbour,62.85,-69.8833
YLD,CHAPLEAU,47.82,-83.3467
YLE,Wha Ti Lac la Martre                    ,63.15,-117.267
YLH,Lansdowne House                         ,52.195,-87.9333
YLI,YLIVIESKA,64.0547,24.7253
YLJ,MEADOW LAKE,54.1244,-108.5233
YLL,Lloydminster,53.3092,-110.0725
YLQ,LA TUQUE,47.4097,-72.7889
YLR,LEAF RAPIDS,56.5133,-99.9853
YLT,ALERT,82.5178,-62.2806
YLW,Kelowna                                 ,49.9561,-119.3778
YLY,Langley Regional,49.1008,-122.6308
YMF,Montagne Harbor                         ,48.817,-123.2
YMH,Mary's Harbour                          ,52.3028,-55.8472
YMJ,MOOSE JAW V.MARSHALL CM MCEWEN,50.3303,-105.5592
YMK,Mys-Kamenny                             ,68.47,73.6
YMM,Fort McMurray                           ,56.6533,-111.2219
YMN,Makkovik                                ,55.0769,-59.1864
YMO,Moosonee                                ,51.2911,-80.6078
YMP,Port McNeil,50.5756,-127.0286
YMS,YURIMAGUAS/M.BENZAQUEN RENGIFO,-5.8833,-76.0833
YMT,Chibougamau,49.7719,-74.5281
YMU,Mansons Landing                         ,50.666,-124.983
YMW,MANIWAKI,46.2728,-75.9906
YMX,MONTREAL INTL MIRABEL,45.6779,-74.0386
YNA,Natashquan                              ,50.19,-61.7889
YNB,Yanbu al Bahr,24.1442,38.0635
YNC,Wemindji,53.0106,-78.8311
YND,OTTAWA/GATINEAU,45.5214,-75.5642
YNE,NORWAY HOUSE,53.9583,-97.8442
YNG,Youngstown,41.2607,-80.6791
YNH,HUDSONS HOPE,56.0356,-121.9758
YNJ,Yanji,42.8817,129.4483
YNM,MATAGAMI,49.7617,-77.8028
YNO,North Spirit Lake                       ,52.4906,-92.9731
YNP,Natuashish,55.9128,-61.1853
YNS,Nemiscau                                ,51.6908,-76.135
YNT,Yantai,37.4017,121.3717
YNY,Yangyang,38.0739,128.6211
YNZ,Yancheng,33.416,120.2
YOA,EKATI,64.6989,-110.6147
YOC,  Old Crow,67.5706,-139.8392
YOD,COLD LAKE,54.405,-110.2794
YOG,Ogoki                                   ,51.6578,-85.9008
YOH,OXFORD HOUSE,54.9333,-95.2789
YOJ,High Level,58.6214,-117.1647
YOL,Yola,9.26,12.4303
YOP,Rainbow Lake,58.4914,-119.4083
YOW,Ottawa McDonald Cartier Intl Apt        ,45.3226,-75.6691
YOY,VALCARTIER,46.9,-71.5
YPA,PRINCE ALBERT GLASS FIELD,53.2142,-105.6728
YPB,  Port Alberni,49.267,-124.833
YPC,Paulatuk,69.3611,-124.0753
YPD,CAPE PARRY,70.1678,-124.6914
YPE,PEACE RIVER,56.2269,-117.4472
YPG,PORTAGE LA PRAIRIE/SOUTHPORT,49.9031,-98.2739
YPH,Inukjuak                                ,58.4717,-78.0772
YPJ,Aupaluk,59.2967,-69.6
YPK,PITT MEADOWS BC,49.2161,-122.71
YPL,Pickle Lake                             ,51.4464,-90.2142
YPM,Pikangikum                              ,51.8197,-93.9733
YPN,Port Menier                             ,49.8364,-64.2886
YPO,Peawanuck                               ,54.983,-85.433
YPQ,PETERBOROUGH,44.23,-78.3633
YPR,Prince Rupert Digby Island Apt,54.2861,-130.4447
YPS,PORT HAWKESBURY,45.6567,-61.3681
YPT,Pender Harbor,48.8128,-123.3222
YPW,Powell River                            ,49.8342,-124.5
YPX,Puvirnituq                              ,60.0506,-77.2869
YPY,Fort Chipewyan                          ,58.7672,-111.1172
YPZ,BURNS LAKE,54.3717,-125.9514
YQA,MUSKOKA,44.9747,-79.3033
YQB,Quebec International Airport            ,46.7911,-71.3933
YQC,Quaqtaq                                 ,61.0464,-69.6178
YQD,The Pas                                 ,53.9714,-101.0911
YQF,Red Deer,52.1822,-113.8944
YQG,Windsor,42.2756,-82.9556
YQH,WATSON LAKE,60.1178,-128.8219
YQI,YARMOUTH,43.8269,-66.0881
YQJ,Quadra Island                           ,50.1968,-125.2675
YQK,Kenora                                  ,49.7883,-94.3631
YQL,Lethbridge,49.6303,-112.7997
YQM,Greater Moncton International Airport   ,46.1122,-64.6786
YQN,  Nakina,50.1828,-86.6964
YQQ,Comox                                   ,49.7108,-124.8867
YQR,Regina                                  ,50.4319,-104.6658
YQS,ST. THOMAS MUNI,42.77,-81.1108
YQT,Thunder Bay,48.3719,-89.3239
YQU,Grande Prairie,55.1797,-118.885
YQV,YORKTON MUNI,51.2647,-102.4617
YQW,NORTH BATTLEFORD CAMERON,52.7692,-108.2436
YQX,Gander                                  ,48.9369,-54.5681
YQY,Sydney                                  ,46.1614,-60.0478
YQZ,Quesnel,53.0261,-122.5103
YRA,Rae Lakes                               ,64.117,-117.367
YRB,Resolute,74.7169,-94.9694
YRC,Refuge Cove                             ,50.1239,-124.8395
YRF,  Cartwright,53.683,-57.033
YRG,Rigolet,54.1794,-58.4569
YRI,RIVIERE-DU-LOUP,47.7644,-69.5847
YRJ,Roberval                                ,48.52,-72.2656
YRL,Red Lake                                ,51.0669,-93.7931
YRM,ROCKY MOUNTAIN HOUSE,52.4297,-114.9044
YRO,OTTAWA/ROCKCLIFFE,45.4603,-75.6461
YRQ,THETFORD MINES,46.3528,-72.6794
YRS,RED SUCKER LAKE,54.1672,-93.5572
YRT,Rankin Inlet                            ,62.8114,-92.1158
YSB,Sudbury Airport                         ,46.625,-80.7989
YSC,SHERBROOKE,45.4386,-71.6914
YSE,SQUAMISH,49.7817,-123.1619
YSF,STONY RAPIDS,59.2503,-105.8414
YSG,Lutselke Snowdrift                      ,62.41,-110.6822
YSJ,St John,45.3167,-65.8903
YSK,Sanikiluaq                              ,56.5378,-79.2467
YSL,ST. LEONARD,47.1575,-67.8347
YSM,Fort Smith,60.0222,-111.9603
YSN,ST. CATHARINES/NIAGARA,43.1917,-79.1717
YSO,Postville,54.9103,-59.785
YSP,MARATHON,48.7553,-86.3444
YSR,NANISIVIK,72.9822,-84.6136
YST,ST. THERESA POINT,53.8456,-94.8519
YSU,SUMMERSIDE,46.4406,-63.8336
YSY,Sachs Harbour,71.9939,-125.2425
YTA,PEMBROKE,45.8644,-77.2517
YTD,THICKET PORTAGE,55.3189,-97.7078
YTE,Cape Dorset                             ,64.23,-76.5267
YTF,Alma,48.5089,-71.6419
YTG,Sullivan Bay,50.883,-126.8
YTH,Thompson                                ,55.8011,-97.8642
YTJ,TERRACE BAY,48.8133,-87.0994
YTL,Big Trout Lake                          ,53.8178,-89.8969
YTM,Mont Tremblant                          ,46.51,-74.75
YTQ,Tasiujuaq,58.6678,-69.9558
YTR,TRENTON,44.1189,-77.5281
YTS,Timmins,48.5697,-81.3767
YTY,Yangzhou,32.5617,119.715
YTZ,Toronto City Centre Apt,43.6275,-79.3961
YUB,Tuktoyaktuk,69.4333,-133.0264
YUD,Umiujaq,56.5381,-76.5192
YUJ,LADY FRANKLIN POINT,68.4756,-113.2214
YUL,Montreal Pierre Elliott Trudeau Int Apt ,45.4706,-73.7408
YUM,Yuma International Apt,32.6566,-114.606
YUS,Yushu,33,97.01
YUT,Repulse Bay,66.5214,-86.2247
YUX,Hall Beach                              ,68.7761,-81.2436
YUY,Rouyn,48.2061,-78.8356
YVA,  Moroni,-11.7108,43.2439
YVB,Bonaventure,48.0711,-65.4603
YVC,LA RONGE (BARBER FIELD),55.1514,-105.2619
YVE,VERNON,50.25,-119.3333
YVM,Qikiqtarjuaq,67.5458,-64.0314
YVO,Val D'Or                                ,48.0539,-77.7825
YVP,Kuujjuaq,58.0961,-68.4269
YVQ,Norman Wells                            ,65.2816,-126.7983
YVR,Vancouver International Apt             ,49.1939,-123.1844
YVT,BUFFALO NARROWS,55.8419,-108.4175
YVV,WIARTON,44.7458,-81.1072
YVZ,Deer Lake,52.6558,-94.0614
YWA,PETAWAWA,45.9522,-77.3192
YWB,Kangiqsujuaq                            ,61.5886,-71.9294
YWG,Winnipeg J.A. Richardson Intl Apt,49.91,-97.2399
YWH,Victoria Inner Harbour Apt,48.4228,-123.3875
YWJ,Deline,65.2106,-123.4358
YWK,Wabush,52.9219,-66.8644
YWL,Williams Lake,52.1831,-122.0542
YWM,Williams Harbour,52.5669,-55.7847
YWO,LUPIN,65.7592,-111.25
YWP,Webequie,52.9597,-87.3689
YWS,  Whistler,50.1433,-122.9492
YWY,WRIGLEY,63.2094,-123.4367
YXC,Cranbrook,49.6108,-115.7822
YXD,EDMONTON CITY CENTRE,53.5725,-113.5206
YXE,Saskatoon                               ,52.1708,-106.6997
YXH,Medicine Hat,50.0189,-110.7208
YXJ,Fort St John                            ,56.2381,-120.7403
YXK,RIMOUSKI/RICHELIEU,48.4781,-68.4969
YXL,Sioux Lookout                           ,50.1139,-91.9053
YXN,Whale Cove,62.2392,-92.5972
YXP,Pangnirtung,66.145,-65.7136
YXR,EARLTON/TIMISKAMING REGIONAL,47.695,-79.8489
YXS,Prince George                           ,53.8894,-122.6789
YXT,Terrace                                 ,54.4685,-128.5762
